AÑO,MES,CATEGORIA_ALOJAMIENTO,CCAA,PROVINCIA,PERIODO_ANTELACION,PRECIO_CHECK-IN_ENTRE_SEMANA,PRECIO_CHECK-IN_FIN_SEMANA,CLASE_PRECIO,CCAA_CODE,PROVINCIA_CODE,CATEGORIA_ALOJAMIENTO_CODE,PERIODO_ANTELACION_CODE
2023,1,Hotel 3 Estrellas,Comunitat Valenciana,Alicante/Alacant,1 Semana,74.0,83.0,0,9,2,0,1
2023,1,Hotel 3 Estrellas,Comunitat Valenciana,Castellón/Castelló,1 Semana,65.0,69.0,0,9,11,0,1
2023,1,Hotel 3 Estrellas,Comunitat Valenciana,Valencia/València,1 Semana,80.0,100.0,0,9,45,0,1
2023,1,Hotel 3 Estrellas,Extremadura,Badajoz,1 Semana,67.0,69.0,0,10,6,0,1
2023,1,Hotel 3 Estrellas,Extremadura,Cáceres,1 Semana,88.0,90.0,0,10,14,0,1
2023,1,Hotel 3 Estrellas,Galicia,A Coruña,1 Semana,51.0,58.0,0,11,0,0,1
2023,1,Hotel 3 Estrellas,Galicia,Lugo,1 Semana,61.0,61.0,0,11,29,0,1
2023,1,Hotel 3 Estrellas,Galicia,Pontevedra,1 Semana,62.0,62.0,0,11,36,0,1
2023,1,Hotel 3 Estrellas,Illes Balears,Illes Balears,1 Semana,104.0,109.0,1,12,23,0,1
2023,1,Hotel 3 Estrellas,La Rioja,La Rioja,1 Semana,69.0,90.0,0,13,25,0,1
2023,1,Hotel 3 Estrellas,País Vasco,Araba/Álava,1 Semana,73.0,75.0,0,14,4,0,1
2023,1,Hotel 3 Estrellas,País Vasco,Bizkaia,1 Semana,67.0,83.0,0,14,8,0,1
2023,1,Hotel 3 Estrellas,País Vasco,Gipuzkoa,1 Semana,80.0,97.0,0,14,17,0,1
2023,1,Hotel 3 Estrellas,Principado de Asturias,Asturias,1 Semana,61.0,65.0,0,15,5,0,1
2023,1,Hotel 3 Estrellas,Región de Murcia,Murcia,1 Semana,64.0,67.0,0,16,31,0,1
2023,1,Hotel 4 Estrellas,Andalucía,Almería,1 Semana,70.0,75.0,0,0,3,1,1
2023,1,Hotel 4 Estrellas,Andalucía,Cádiz,1 Semana,72.0,80.0,0,0,15,1,1
2023,1,Hotel 4 Estrellas,Andalucía,Córdoba,1 Semana,83.0,106.0,0,0,16,1,1
2023,1,Hotel 4 Estrellas,Andalucía,Granada,1 Semana,105.0,130.0,1,0,19,1,1
2023,1,Hotel 4 Estrellas,Andalucía,Huelva,1 Semana,91.0,101.0,1,0,21,1,1
2023,1,Hotel 4 Estrellas,Andalucía,Jaén,1 Semana,77.0,88.0,0,0,24,1,1
2023,1,Hotel 4 Estrellas,Andalucía,Málaga,1 Semana,107.0,121.0,1,0,32,1,1
2023,1,Hotel 4 Estrellas,Andalucía,Sevilla,1 Semana,94.0,118.0,1,0,40,1,1
2023,1,Hotel 4 Estrellas,Aragón,Huesca,1 Semana,101.0,110.0,1,1,22,1,1
2023,1,Hotel 4 Estrellas,Aragón,Teruel,1 Semana,91.0,104.0,1,1,43,1,1
2023,1,Hotel 4 Estrellas,Aragón,Zaragoza,1 Semana,76.0,81.0,0,1,48,1,1
2023,1,Hotel 4 Estrellas,Canarias,Las Palmas,1 Semana,172.0,177.0,1,2,26,1,1
2023,1,Hotel 4 Estrellas,Canarias,Santa Cruz de Tenerife,1 Semana,151.0,164.0,1,2,38,1,1
2023,1,Hotel 4 Estrellas,Cantabria,Cantabria,1 Semana,66.0,72.0,0,3,10,1,1
2023,1,Hotel 4 Estrellas,Castilla - La Mancha,Albacete,1 Semana,84.0,89.0,0,4,1,1,1
2023,1,Hotel 4 Estrellas,Castilla - La Mancha,Ciudad Real,1 Semana,76.0,85.0,0,4,12,1,1
2023,1,Hotel 4 Estrellas,Castilla - La Mancha,Cuenca,1 Semana,80.0,114.0,0,4,13,1,1
2023,1,Hotel 4 Estrellas,Castilla - La Mancha,Guadalajara,1 Semana,82.0,96.0,0,4,20,1,1
2023,1,Hotel 4 Estrellas,Castilla - La Mancha,Toledo,1 Semana,75.0,98.0,0,4,44,1,1
2023,1,Hotel 4 Estrellas,Castilla y León,Burgos,1 Semana,82.0,85.0,0,5,9,1,1
2023,1,Hotel 4 Estrellas,Castilla y León,León,1 Semana,69.0,78.0,0,5,27,1,1
2023,1,Hotel 4 Estrellas,Castilla y León,Palencia,1 Semana,67.0,81.0,0,5,35,1,1
2023,1,Hotel 4 Estrellas,Castilla y León,Salamanca,1 Semana,69.0,83.0,0,5,37,1,1
2023,1,Hotel 4 Estrellas,Castilla y León,Segovia,1 Semana,82.0,109.0,0,5,39,1,1
2023,1,Hotel 4 Estrellas,Castilla y León,Soria,1 Semana,89.0,110.0,0,5,41,1,1
2023,1,Hotel 4 Estrellas,Castilla y León,Valladolid,1 Semana,87.0,105.0,0,5,46,1,1
2023,1,Hotel 4 Estrellas,Castilla y León,Zamora,1 Semana,76.0,83.0,0,5,47,1,1
2023,1,Hotel 4 Estrellas,Castilla y León,Ávila,1 Semana,70.0,76.0,0,5,49,1,1
2023,1,Hotel 4 Estrellas,Cataluña,Barcelona,1 Semana,125.0,125.0,1,6,7,1,1
2023,1,Hotel 4 Estrellas,Cataluña,Girona,1 Semana,109.0,131.0,1,6,18,1,1
2023,1,Hotel 4 Estrellas,Cataluña,Lleida,1 Semana,130.0,131.0,1,6,28,1,1
2023,1,Hotel 4 Estrellas,Cataluña,Tarragona,1 Semana,84.0,86.0,0,6,42,1,1
2023,1,Hotel 4 Estrellas,Comunidad Foral de Navarra,Navarra,1 Semana,88.0,101.0,0,7,33,1,1
2023,1,Hotel 4 Estrellas,Comunidad de Madrid,Madrid,1 Semana,133.0,144.0,1,8,30,1,1
2023,1,Hotel 4 Estrellas,Comunitat Valenciana,Alicante/Alacant,1 Semana,95.0,109.0,1,9,2,1,1
2023,1,Hotel 4 Estrellas,Comunitat Valenciana,Castellón/Castelló,1 Semana,80.0,88.0,0,9,11,1,1
2023,1,Hotel 4 Estrellas,Comunitat Valenciana,Valencia/València,1 Semana,92.0,106.0,1,9,45,1,1
2023,1,Hotel 4 Estrellas,Extremadura,Badajoz,1 Semana,72.0,81.0,0,10,6,1,1
2023,1,Hotel 4 Estrellas,Extremadura,Cáceres,1 Semana,88.0,105.0,0,10,14,1,1
2023,1,Hotel 4 Estrellas,Galicia,A Coruña,1 Semana,65.0,68.0,0,11,0,1,1
2023,1,Hotel 4 Estrellas,Galicia,Lugo,1 Semana,73.0,82.0,0,11,29,1,1
2023,1,Hotel 4 Estrellas,Galicia,Pontevedra,1 Semana,75.0,74.0,0,11,36,1,1
2023,1,Hotel 4 Estrellas,Illes Balears,Illes Balears,1 Semana,123.0,131.0,1,12,23,1,1
2023,1,Hotel 4 Estrellas,La Rioja,La Rioja,1 Semana,92.0,118.0,1,13,25,1,1
2023,1,Hotel 4 Estrellas,País Vasco,Araba/Álava,1 Semana,77.0,88.0,0,14,4,1,1
2023,1,Hotel 4 Estrellas,País Vasco,Bizkaia,1 Semana,85.0,93.0,0,14,8,1,1
2023,1,Hotel 4 Estrellas,País Vasco,Gipuzkoa,1 Semana,86.0,110.0,0,14,17,1,1
2023,1,Hotel 4 Estrellas,Principado de Asturias,Asturias,1 Semana,68.0,73.0,0,15,5,1,1
2023,1,Hotel 4 Estrellas,Región de Murcia,Murcia,1 Semana,71.0,74.0,0,16,31,1,1
2023,1,Hotel 5 Estrellas,Andalucía,Almería,1 Semana,71.0,72.0,0,0,3,2,1
2023,1,Hotel 5 Estrellas,Andalucía,Cádiz,1 Semana,202.0,213.0,1,0,15,2,1
2023,1,Hotel 5 Estrellas,Andalucía,Córdoba,1 Semana,156.0,178.0,1,0,16,2,1
2023,1,Hotel 5 Estrellas,Andalucía,Granada,1 Semana,160.0,182.0,1,0,19,2,1
2023,1,Hotel 5 Estrellas,Andalucía,Jaén,1 Semana,123.0,166.0,1,0,24,2,1
2023,1,Hotel 5 Estrellas,Aragón,Huesca,1 Semana,121.0,167.0,1,1,22,2,1
2023,1,Hotel 5 Estrellas,Cantabria,Cantabria,1 Semana,108.0,133.0,1,3,10,2,1
2023,1,Hotel 5 Estrellas,Castilla - La Mancha,Toledo,1 Semana,113.0,164.0,1,4,44,2,1
2023,1,Hotel 5 Estrellas,Castilla y León,Salamanca,1 Semana,122.0,167.0,1,5,37,2,1
2023,1,Hotel 5 Estrellas,Castilla y León,Segovia,1 Semana,112.0,169.0,1,5,39,2,1
2023,1,Hotel 5 Estrellas,Castilla y León,Soria,1 Semana,123.0,127.0,1,5,41,2,1
2023,1,Hotel 5 Estrellas,Castilla y León,Valladolid,1 Semana,150.0,217.0,1,5,46,2,1
2023,1,Hotel 5 Estrellas,Castilla y León,Zamora,1 Semana,114.0,159.0,1,5,47,2,1
2023,1,Hotel 5 Estrellas,Castilla y León,Ávila,1 Semana,210.0,223.0,1,5,49,2,1
2023,1,Hotel 5 Estrellas,Cataluña,Girona,1 Semana,166.0,208.0,1,6,18,2,1
2023,1,Hotel 5 Estrellas,Comunitat Valenciana,Alicante/Alacant,1 Semana,157.0,195.0,1,9,2,2,1
2023,1,Hotel 5 Estrellas,Comunitat Valenciana,Valencia/València,1 Semana,185.0,185.0,1,9,45,2,1
2023,1,Hotel 5 Estrellas,Extremadura,Badajoz,1 Semana,82.0,97.0,0,10,6,2,1
2023,1,Hotel 5 Estrellas,Galicia,A Coruña,1 Semana,109.0,110.0,1,11,0,2,1
2023,1,Hotel 5 Estrellas,Galicia,Pontevedra,1 Semana,128.0,139.0,1,11,36,2,1
2023,1,Hotel 5 Estrellas,La Rioja,La Rioja,1 Semana,115.0,153.0,1,13,25,2,1
2023,1,Hotel 5 Estrellas,País Vasco,Araba/Álava,1 Semana,75.0,79.0,0,14,4,2,1
2023,1,Hotel 5 Estrellas,País Vasco,Bizkaia,1 Semana,117.0,138.0,1,14,8,2,1
2023,1,Hotel 5 Estrellas,Principado de Asturias,Asturias,1 Semana,122.0,132.0,1,15,5,2,1
2023,1,Hotel 3 Estrellas,Andalucía,Almería,2 Semanas,74.0,77.0,0,0,3,0,2
2023,1,Hotel 3 Estrellas,Andalucía,Cádiz,2 Semanas,63.0,69.0,0,0,15,0,2
2023,1,Hotel 3 Estrellas,Andalucía,Córdoba,2 Semanas,63.0,79.0,0,0,16,0,2
2023,1,Hotel 3 Estrellas,Andalucía,Granada,2 Semanas,72.0,93.0,0,0,19,0,2
2023,1,Hotel 3 Estrellas,Andalucía,Huelva,2 Semanas,68.0,76.0,0,0,21,0,2
2023,1,Hotel 3 Estrellas,Andalucía,Jaén,2 Semanas,59.0,68.0,0,0,24,0,2
2023,1,Hotel 3 Estrellas,Andalucía,Málaga,2 Semanas,77.0,86.0,0,0,32,0,2
2023,1,Hotel 3 Estrellas,Andalucía,Sevilla,2 Semanas,85.0,102.0,0,0,40,0,2
2023,1,Hotel 3 Estrellas,Aragón,Huesca,2 Semanas,96.0,112.0,1,1,22,0,2
2023,1,Hotel 3 Estrellas,Aragón,Teruel,2 Semanas,80.0,86.0,0,1,43,0,2
2023,1,Hotel 3 Estrellas,Aragón,Zaragoza,2 Semanas,66.0,71.0,0,1,48,0,2
2023,1,Hotel 3 Estrellas,Canarias,Las Palmas,2 Semanas,122.0,128.0,1,2,26,0,2
2023,1,Hotel 3 Estrellas,Canarias,Santa Cruz de Tenerife,2 Semanas,101.0,102.0,1,2,38,0,2
2023,1,Hotel 3 Estrellas,Cantabria,Cantabria,2 Semanas,67.0,74.0,0,3,10,0,2
2023,1,Hotel 3 Estrellas,Castilla - La Mancha,Albacete,2 Semanas,62.0,74.0,0,4,1,0,2
2023,1,Hotel 3 Estrellas,Castilla - La Mancha,Ciudad Real,2 Semanas,69.0,72.0,0,4,12,0,2
2023,1,Hotel 3 Estrellas,Castilla - La Mancha,Cuenca,2 Semanas,68.0,86.0,0,4,13,0,2
2023,1,Hotel 3 Estrellas,Castilla - La Mancha,Guadalajara,2 Semanas,67.0,75.0,0,4,20,0,2
2023,1,Hotel 3 Estrellas,Castilla - La Mancha,Toledo,2 Semanas,72.0,85.0,0,4,44,0,2
2023,1,Hotel 3 Estrellas,Castilla y León,Burgos,2 Semanas,60.0,63.0,0,5,9,0,2
2023,1,Hotel 3 Estrellas,Castilla y León,León,2 Semanas,56.0,71.0,0,5,27,0,2
2023,1,Hotel 3 Estrellas,Castilla y León,Palencia,2 Semanas,61.0,62.0,0,5,35,0,2
2023,1,Hotel 3 Estrellas,Castilla y León,Salamanca,2 Semanas,60.0,70.0,0,5,37,0,2
2023,1,Hotel 3 Estrellas,Castilla y León,Segovia,2 Semanas,61.0,100.0,0,5,39,0,2
2023,1,Hotel 3 Estrellas,Castilla y León,Soria,2 Semanas,64.0,67.0,0,5,41,0,2
2023,1,Hotel 3 Estrellas,Castilla y León,Valladolid,2 Semanas,69.0,72.0,0,5,46,0,2
2023,1,Hotel 3 Estrellas,Castilla y León,Zamora,2 Semanas,78.0,85.0,0,5,47,0,2
2023,1,Hotel 3 Estrellas,Castilla y León,Ávila,2 Semanas,59.0,67.0,0,5,49,0,2
2023,1,Hotel 3 Estrellas,Cataluña,Barcelona,2 Semanas,103.0,114.0,1,6,7,0,2
2023,1,Hotel 3 Estrellas,Cataluña,Girona,2 Semanas,100.0,110.0,1,6,18,0,2
2023,1,Hotel 3 Estrellas,Cataluña,Lleida,2 Semanas,93.0,103.0,1,6,28,0,2
2023,1,Hotel 3 Estrellas,Cataluña,Tarragona,2 Semanas,75.0,81.0,0,6,42,0,2
2023,1,Hotel 3 Estrellas,Comunidad Foral de Navarra,Navarra,2 Semanas,72.0,76.0,0,7,33,0,2
2023,1,Hotel 3 Estrellas,Comunidad de Madrid,Madrid,2 Semanas,96.0,117.0,1,8,30,0,2
2023,1,Hotel 3 Estrellas,Comunitat Valenciana,Alicante/Alacant,2 Semanas,75.0,84.0,0,9,2,0,2
2023,1,Hotel 3 Estrellas,Comunitat Valenciana,Castellón/Castelló,2 Semanas,65.0,69.0,0,9,11,0,2
2023,1,Hotel 3 Estrellas,Comunitat Valenciana,Valencia/València,2 Semanas,78.0,98.0,0,9,45,0,2
2023,1,Hotel 3 Estrellas,Extremadura,Badajoz,2 Semanas,67.0,69.0,0,10,6,0,2
2023,1,Hotel 3 Estrellas,Extremadura,Cáceres,2 Semanas,88.0,94.0,0,10,14,0,2
2023,1,Hotel 3 Estrellas,Galicia,A Coruña,2 Semanas,51.0,58.0,0,11,0,0,2
2023,1,Hotel 3 Estrellas,Galicia,Lugo,2 Semanas,61.0,62.0,0,11,29,0,2
2023,1,Hotel 3 Estrellas,Galicia,Pontevedra,2 Semanas,60.0,62.0,0,11,36,0,2
2023,1,Hotel 3 Estrellas,Illes Balears,Illes Balears,2 Semanas,102.0,107.0,1,12,23,0,2
2023,1,Hotel 3 Estrellas,La Rioja,La Rioja,2 Semanas,70.0,88.0,0,13,25,0,2
2023,1,Hotel 3 Estrellas,País Vasco,Araba/Álava,2 Semanas,73.0,74.0,0,14,4,0,2
2023,1,Hotel 3 Estrellas,País Vasco,Bizkaia,2 Semanas,67.0,82.0,0,14,8,0,2
2023,1,Hotel 3 Estrellas,País Vasco,Gipuzkoa,2 Semanas,81.0,96.0,0,14,17,0,2
2023,1,Hotel 3 Estrellas,Principado de Asturias,Asturias,2 Semanas,60.0,65.0,0,15,5,0,2
2023,1,Hotel 3 Estrellas,Región de Murcia,Murcia,2 Semanas,64.0,68.0,0,16,31,0,2
2023,1,Hotel 4 Estrellas,Andalucía,Almería,2 Semanas,70.0,75.0,0,0,3,1,2
2023,1,Hotel 4 Estrellas,Andalucía,Cádiz,2 Semanas,74.0,80.0,0,0,15,1,2
2023,1,Hotel 4 Estrellas,Andalucía,Córdoba,2 Semanas,79.0,104.0,0,0,16,1,2
2023,1,Hotel 4 Estrellas,Andalucía,Granada,2 Semanas,105.0,124.0,1,0,19,1,2
2023,1,Hotel 4 Estrellas,Andalucía,Huelva,2 Semanas,90.0,99.0,1,0,21,1,2
2023,1,Hotel 4 Estrellas,Andalucía,Jaén,2 Semanas,77.0,89.0,0,0,24,1,2
2023,1,Hotel 4 Estrellas,Andalucía,Málaga,2 Semanas,105.0,119.0,1,0,32,1,2
2023,1,Hotel 4 Estrellas,Andalucía,Sevilla,2 Semanas,94.0,116.0,1,0,40,1,2
2023,1,Hotel 4 Estrellas,Aragón,Huesca,2 Semanas,97.0,107.0,1,1,22,1,2
2023,1,Hotel 4 Estrellas,Aragón,Teruel,2 Semanas,89.0,100.0,0,1,43,1,2
2023,1,Hotel 4 Estrellas,Aragón,Zaragoza,2 Semanas,77.0,82.0,0,1,48,1,2
2023,1,Hotel 4 Estrellas,Canarias,Las Palmas,2 Semanas,166.0,171.0,1,2,26,1,2
2023,1,Hotel 4 Estrellas,Canarias,Santa Cruz de Tenerife,2 Semanas,149.0,152.0,1,2,38,1,2
2023,1,Hotel 4 Estrellas,Cantabria,Cantabria,2 Semanas,67.0,73.0,0,3,10,1,2
2023,1,Hotel 4 Estrellas,Castilla - La Mancha,Albacete,2 Semanas,84.0,88.0,0,4,1,1,2
2023,1,Hotel 4 Estrellas,Castilla - La Mancha,Ciudad Real,2 Semanas,75.0,88.0,0,4,12,1,2
2023,1,Hotel 4 Estrellas,Castilla - La Mancha,Cuenca,2 Semanas,80.0,115.0,0,4,13,1,2
2023,1,Hotel 4 Estrellas,Castilla - La Mancha,Guadalajara,2 Semanas,82.0,93.0,0,4,20,1,2
2023,1,Hotel 4 Estrellas,Castilla - La Mancha,Toledo,2 Semanas,74.0,97.0,0,4,44,1,2
2023,1,Hotel 4 Estrellas,Castilla y León,Burgos,2 Semanas,83.0,83.0,0,5,9,1,2
2023,1,Hotel 4 Estrellas,Castilla y León,León,2 Semanas,68.0,77.0,0,5,27,1,2
2023,1,Hotel 4 Estrellas,Castilla y León,Palencia,2 Semanas,68.0,77.0,0,5,35,1,2
2023,1,Hotel 4 Estrellas,Castilla y León,Salamanca,2 Semanas,69.0,80.0,0,5,37,1,2
2023,1,Hotel 4 Estrellas,Castilla y León,Segovia,2 Semanas,81.0,106.0,0,5,39,1,2
2023,1,Hotel 4 Estrellas,Castilla y León,Soria,2 Semanas,88.0,108.0,0,5,41,1,2
2023,1,Hotel 4 Estrellas,Castilla y León,Valladolid,2 Semanas,87.0,101.0,0,5,46,1,2
2023,1,Hotel 4 Estrellas,Castilla y León,Zamora,2 Semanas,74.0,80.0,0,5,47,1,2
2023,1,Hotel 4 Estrellas,Castilla y León,Ávila,2 Semanas,68.0,73.0,0,5,49,1,2
2023,1,Hotel 4 Estrellas,Cataluña,Barcelona,2 Semanas,123.0,124.0,1,6,7,1,2
2023,1,Hotel 4 Estrellas,Cataluña,Girona,2 Semanas,107.0,127.0,1,6,18,1,2
2023,1,Hotel 4 Estrellas,Cataluña,Lleida,2 Semanas,123.0,137.0,1,6,28,1,2
2023,1,Hotel 4 Estrellas,Cataluña,Tarragona,2 Semanas,84.0,86.0,0,6,42,1,2
2023,1,Hotel 4 Estrellas,Comunidad Foral de Navarra,Navarra,2 Semanas,88.0,101.0,0,7,33,1,2
2023,1,Hotel 4 Estrellas,Comunidad de Madrid,Madrid,2 Semanas,135.0,143.0,1,8,30,1,2
2023,1,Hotel 4 Estrellas,Comunitat Valenciana,Alicante/Alacant,2 Semanas,95.0,109.0,1,9,2,1,2
2023,1,Hotel 4 Estrellas,Comunitat Valenciana,Castellón/Castelló,2 Semanas,76.0,85.0,0,9,11,1,2
2023,1,Hotel 4 Estrellas,Comunitat Valenciana,Valencia/València,2 Semanas,92.0,103.0,1,9,45,1,2
2023,1,Hotel 4 Estrellas,Extremadura,Badajoz,2 Semanas,72.0,82.0,0,10,6,1,2
2023,1,Hotel 4 Estrellas,Extremadura,Cáceres,2 Semanas,87.0,104.0,0,10,14,1,2
2023,1,Hotel 4 Estrellas,Galicia,A Coruña,2 Semanas,64.0,67.0,0,11,0,1,2
2023,1,Hotel 4 Estrellas,Galicia,Lugo,2 Semanas,75.0,83.0,0,11,29,1,2
2023,1,Hotel 4 Estrellas,Galicia,Pontevedra,2 Semanas,74.0,74.0,0,11,36,1,2
2023,1,Hotel 4 Estrellas,Illes Balears,Illes Balears,2 Semanas,122.0,129.0,1,12,23,1,2
2023,1,Hotel 4 Estrellas,La Rioja,La Rioja,2 Semanas,93.0,117.0,1,13,25,1,2
2023,1,Hotel 4 Estrellas,País Vasco,Araba/Álava,2 Semanas,70.0,77.0,0,14,4,1,2
2023,1,Hotel 4 Estrellas,País Vasco,Bizkaia,2 Semanas,84.0,94.0,0,14,8,1,2
2023,1,Hotel 4 Estrellas,País Vasco,Gipuzkoa,2 Semanas,86.0,107.0,0,14,17,1,2
2023,1,Hotel 4 Estrellas,Principado de Asturias,Asturias,2 Semanas,68.0,73.0,0,15,5,1,2
2023,1,Hotel 4 Estrellas,Región de Murcia,Murcia,2 Semanas,70.0,75.0,0,16,31,1,2
2023,1,Hotel 5 Estrellas,Andalucía,Almería,2 Semanas,71.0,73.0,0,0,3,2,2
2023,1,Hotel 5 Estrellas,Andalucía,Cádiz,2 Semanas,202.0,207.0,1,0,15,2,2
2023,1,Hotel 5 Estrellas,Andalucía,Córdoba,2 Semanas,154.0,186.0,1,0,16,2,2
2023,1,Hotel 5 Estrellas,Andalucía,Granada,2 Semanas,146.0,176.0,1,0,19,2,2
2023,1,Hotel 5 Estrellas,Andalucía,Jaén,2 Semanas,121.0,150.0,1,0,24,2,2
2023,1,Hotel 5 Estrellas,Aragón,Huesca,2 Semanas,108.0,152.0,1,1,22,2,2
2023,1,Hotel 5 Estrellas,Cantabria,Cantabria,2 Semanas,107.0,132.0,1,3,10,2,2
2023,1,Hotel 5 Estrellas,Castilla - La Mancha,Ciudad Real,2 Semanas,150.0,204.0,1,4,12,2,2
2023,1,Hotel 5 Estrellas,Castilla - La Mancha,Toledo,2 Semanas,111.0,165.0,1,4,44,2,2
2023,1,Hotel 5 Estrellas,Castilla y León,León,2 Semanas,198.0,219.0,1,5,27,2,2
2023,1,Hotel 5 Estrellas,Castilla y León,Salamanca,2 Semanas,122.0,165.0,1,5,37,2,2
2023,1,Hotel 5 Estrellas,Castilla y León,Segovia,2 Semanas,104.0,141.0,1,5,39,2,2
2023,1,Hotel 5 Estrellas,Castilla y León,Soria,2 Semanas,124.0,123.0,1,5,41,2,2
2023,1,Hotel 5 Estrellas,Castilla y León,Valladolid,2 Semanas,153.0,211.0,1,5,46,2,2
2023,1,Hotel 5 Estrellas,Castilla y León,Zamora,2 Semanas,108.0,159.0,1,5,47,2,2
2023,1,Hotel 5 Estrellas,Castilla y León,Ávila,2 Semanas,198.0,227.0,1,5,49,2,2
2023,1,Hotel 5 Estrellas,Cataluña,Girona,2 Semanas,163.0,204.0,1,6,18,2,2
2023,1,Hotel 5 Estrellas,Comunitat Valenciana,Alicante/Alacant,2 Semanas,163.0,199.0,1,9,2,2,2
2023,1,Hotel 5 Estrellas,Comunitat Valenciana,Valencia/València,2 Semanas,177.0,181.0,1,9,45,2,2
2023,1,Hotel 5 Estrellas,Extremadura,Badajoz,2 Semanas,82.0,97.0,0,10,6,2,2
2023,1,Hotel 5 Estrellas,Galicia,A Coruña,2 Semanas,102.0,104.0,1,11,0,2,2
2023,1,Hotel 5 Estrellas,Galicia,Pontevedra,2 Semanas,119.0,133.0,1,11,36,2,2
2023,1,Hotel 5 Estrellas,La Rioja,La Rioja,2 Semanas,117.0,141.0,1,13,25,2,2
2023,1,Hotel 5 Estrellas,País Vasco,Araba/Álava,2 Semanas,75.0,79.0,0,14,4,2,2
2023,1,Hotel 5 Estrellas,País Vasco,Bizkaia,2 Semanas,117.0,129.0,1,14,8,2,2
2023,1,Hotel 5 Estrellas,Principado de Asturias,Asturias,2 Semanas,116.0,128.0,1,15,5,2,2
2023,1,Hotel 3 Estrellas,Andalucía,Almería,3 Meses,75.0,78.0,0,0,3,0,3
2023,1,Hotel 3 Estrellas,Andalucía,Cádiz,3 Meses,69.0,73.0,0,0,15,0,3
2023,1,Hotel 3 Estrellas,Andalucía,Córdoba,3 Meses,66.0,79.0,0,0,16,0,3
2023,1,Hotel 3 Estrellas,Andalucía,Granada,3 Meses,77.0,95.0,0,0,19,0,3
2023,1,Hotel 3 Estrellas,Andalucía,Huelva,3 Meses,71.0,78.0,0,0,21,0,3
2023,1,Hotel 3 Estrellas,Andalucía,Jaén,3 Meses,59.0,67.0,0,0,24,0,3
2023,1,Hotel 3 Estrellas,Andalucía,Málaga,3 Meses,78.0,87.0,0,0,32,0,3
2023,1,Hotel 3 Estrellas,Andalucía,Sevilla,3 Meses,84.0,97.0,0,0,40,0,3
2023,1,Hotel 3 Estrellas,Aragón,Huesca,3 Meses,99.0,123.0,1,1,22,0,3
2023,1,Hotel 3 Estrellas,Aragón,Teruel,3 Meses,85.0,94.0,0,1,43,0,3
2023,1,Hotel 3 Estrellas,Aragón,Zaragoza,3 Meses,65.0,68.0,0,1,48,0,3
2023,1,Hotel 3 Estrellas,Canarias,Las Palmas,3 Meses,112.0,118.0,1,2,26,0,3
2023,1,Hotel 3 Estrellas,Canarias,Santa Cruz de Tenerife,3 Meses,92.0,93.0,1,2,38,0,3
2023,1,Hotel 3 Estrellas,Cantabria,Cantabria,3 Meses,73.0,77.0,0,3,10,0,3
2023,1,Hotel 3 Estrellas,Castilla - La Mancha,Albacete,3 Meses,62.0,68.0,0,4,1,0,3
2023,1,Hotel 3 Estrellas,Castilla - La Mancha,Ciudad Real,3 Meses,68.0,73.0,0,4,12,0,3
2023,1,Hotel 3 Estrellas,Castilla - La Mancha,Cuenca,3 Meses,52.0,92.0,0,4,13,0,3
2023,1,Hotel 3 Estrellas,Castilla - La Mancha,Guadalajara,3 Meses,74.0,79.0,0,4,20,0,3
2023,1,Hotel 3 Estrellas,Castilla - La Mancha,Toledo,3 Meses,75.0,86.0,0,4,44,0,3
2023,1,Hotel 3 Estrellas,Castilla y León,Burgos,3 Meses,62.0,64.0,0,5,9,0,3
2023,1,Hotel 3 Estrellas,Castilla y León,León,3 Meses,62.0,73.0,0,5,27,0,3
2023,1,Hotel 3 Estrellas,Castilla y León,Palencia,3 Meses,65.0,66.0,0,5,35,0,3
2023,1,Hotel 3 Estrellas,Castilla y León,Salamanca,3 Meses,63.0,73.0,0,5,37,0,3
2023,1,Hotel 3 Estrellas,Castilla y León,Segovia,3 Meses,63.0,98.0,0,5,39,0,3
2023,1,Hotel 3 Estrellas,Castilla y León,Soria,3 Meses,80.0,84.0,0,5,41,0,3
2023,1,Hotel 3 Estrellas,Castilla y León,Valladolid,3 Meses,66.0,76.0,0,5,46,0,3
2023,1,Hotel 3 Estrellas,Castilla y León,Zamora,3 Meses,125.0,126.0,1,5,47,0,3
2023,1,Hotel 3 Estrellas,Castilla y León,Ávila,3 Meses,58.0,66.0,0,5,49,0,3
2023,1,Hotel 3 Estrellas,Cataluña,Barcelona,3 Meses,99.0,108.0,1,6,7,0,3
2023,1,Hotel 3 Estrellas,Cataluña,Girona,3 Meses,101.0,109.0,1,6,18,0,3
2023,1,Hotel 3 Estrellas,Cataluña,Lleida,3 Meses,92.0,101.0,1,6,28,0,3
2023,1,Hotel 3 Estrellas,Cataluña,Tarragona,3 Meses,72.0,75.0,0,6,42,0,3
2023,1,Hotel 3 Estrellas,Comunidad Foral de Navarra,Navarra,3 Meses,76.0,78.0,0,7,33,0,3
2023,1,Hotel 3 Estrellas,Comunidad de Madrid,Madrid,3 Meses,95.0,108.0,1,8,30,0,3
2023,1,Hotel 3 Estrellas,Comunitat Valenciana,Alicante/Alacant,3 Meses,79.0,84.0,0,9,2,0,3
2023,1,Hotel 3 Estrellas,Comunitat Valenciana,Castellón/Castelló,3 Meses,65.0,69.0,0,9,11,0,3
